"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
333757;2021-01-11;"segunda-feira";"08:12:00";"SC";101;203;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-27,5650044;-48,61460082;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
333764;2021-01-11;"segunda-feira";"07:45:00";"PR";369;187;"ARAPONGAS";"Ultrapassagem Indevida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";3;0;1;0;1;1;1;3;-23,424488;-51,423618;"SPRF-PR";"DEL07-PR";"UOP03-DEL07-PR"
333770;2021-01-11;"segunda-feira";"07:50:00";"MG";381;525;"BRUMADINHO";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;-20,16710798;-44,33422398;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
333773;2021-01-11;"segunda-feira";"08:20:00";"MG";262;405,1;"PARA DE MINAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;1;1;0;0;0;1;1;-19,88921326;-44,58977508;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
333779;2021-01-11;"segunda-feira";"07:00:00";"MA";135;67;"SANTA RITA";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-3,11481199;-44,32344911;"SPRF-MA";"DEL01-MA";"UOP02-DEL01-MA"
333784;2021-01-11;"segunda-feira";"09:40:00";"MG";381;500;"BETIM";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";2;0;2;0;0;0;2;1;-20,02513493;-44,23112709;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
333790;2021-01-11;"segunda-feira";"07:15:00";"RO";435;86;"COLORADO DO OESTE";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive";"Não";2;0;1;0;1;0;1;2;-13,12026846;-60,54055407;"SPRF-RO";"DEL04-RO";"UOP02-DEL04-RO"
333806;2021-01-11;"segunda-feira";"10:45:00";"BA";324;590;"CANDEIAS";"Avarias e/ou desgaste excessivo no pneu";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;2;-12,67291202;-38,46908411;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
333809;2021-01-11;"segunda-feira";"10:05:00";"BA";116;497,7;"SANTA TERESINHA";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;1;1;1;3;-12,57710215;-39,50699693;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
333810;2021-01-11;"segunda-feira";"10:05:00";"BA";116;574;"BREJOES";"Chuva";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";3;1;0;0;1;1;0;3;-13,04175609;-39,9675933;"SPRF-BA";"DEL03-BA";"UOP02-DEL03-BA"
333825;2021-01-11;"segunda-feira";"11:15:00";"SC";282;571,7;"NOVA ERECHIM";"Conversão proibida";"Colisão lateral sentido oposto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;0;0;4;2;0;5;-26,883053;-52,939816;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
333826;2021-01-11;"segunda-feira";"13:30:00";"SC";116;220,6;"CORREIA PINTO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";3;0;1;1;1;0;2;2;-27,57771319;-50,36993036;"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
333831;2021-01-11;"segunda-feira";"14:20:00";"RS";116;525;"PELOTAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;1;2;1;4;-31,7359522;-52,39349776;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
333832;2021-01-10;"domingo";"20:00:00";"ES";262;119;"CONCEICAO DO CASTELO";"Problema com o freio";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-20,303981;-41,22971535;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
333834;2021-01-11;"segunda-feira";"13:15:00";"SC";101;352;"JAGUARUNA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Aclive";"Não";3;0;0;0;2;1;0;3;-28,60489869;-49,05593332;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
333835;2021-01-10;"domingo";"17:50:00";"SC";101;318,6;"PESCARIA BRAVA";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Sol";"Dupla";"Reta";"Não";10;0;1;0;9;0;1;4;-28,4266481;-48,86160099;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
333841;2021-01-11;"segunda-feira";"13:00:00";"RJ";116;198;"QUEIMADOS";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,72952183;-43,57481597;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
333842;2021-01-11;"segunda-feira";"14:25:00";"MS";163;427;"CAMPO GRANDE";"Carga excessiva e/ou mal acondicionada";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-20,920842;-54,497914;"SPRF-MS";"DEL01-MS";"UOP01-DEL01-MS"
333844;2021-01-11;"segunda-feira";"15:30:00";"PR";476;137;"CURITIBA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-25,498302;-49,277546;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
333845;2021-01-11;"segunda-feira";"15:47:00";"SC";101;218,4;"PALHOCA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;1;1;1;1;3;-27,6758601;-48,67052525;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
333850;2021-01-11;"segunda-feira";"16:20:00";"MG";40;622;"CONSELHEIRO LAFAIETE";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;0;2;1;3;-20,593914;-43,80411985;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
333852;2021-01-11;"segunda-feira";"11:40:00";"MA";10;249,7;"IMPERATRIZ";"Pista em desnível";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";4;1;0;0;1;3;0;5;-5,55161928;-47,4609375;"SPRF-MA";"DEL04-MA";"UOP01-DEL04-MA"
333854;2021-01-11;"segunda-feira";"16:20:00";"ES";101;385,3;"RIO NOVO DO SUL";"Ingestão de álcool ou de substâncias psicoativas pelo pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;1;0;0;1;1;0;3;-20,8373608;-40,86864894;"SPRF-ES";"DEL03-ES";"UOP01-DEL03-ES"
333858;2021-01-11;"segunda-feira";"16:33:00";"GO";153;508,3;"APARECIDA DE GOIANIA";"Pista Escorregadia";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;0;0;1;2;0;3;-16,7804;-49,2371;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
333859;2021-01-11;"segunda-feira";"15:40:00";"ES";482;18,7;"CACHOEIRO DE ITAPEMIRIM";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;1;0;1;1;2;-20,8323342;-41,08891628;"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
333861;2021-01-11;"segunda-feira";"15:20:00";"BA";116;850;"VITORIA DA CONQUISTA";"Velocidade Incompatível";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;0;2;1;3;-14,99050229;-40,92828066;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
333866;2021-01-11;"segunda-feira";"17:00:00";"AP";210;17,6;"MACAPA";"Acumulo de água sobre o pavimento";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";7;4;1;1;0;1;2;3;0,17108692;-51,1248476;"SPRF-AP";"DEL01-AP";"UOP01-DEL01-AP"
333870;2021-01-11;"segunda-feira";"06:40:00";"MG";262;575,4;"CORREGO DANTA";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;0;0;1;1;0;2;-19,69297478;-46,03637682;"SPRF-MG";"DEL08-MG";"UOP02-DEL08-MG"
333873;2021-01-11;"segunda-feira";"18:00:00";"RJ";116;272;"BARRA MANSA";"Frear bruscamente";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Curva";"Sim";2;0;1;0;0;1;1;2;-22,55346454;-44,17561769;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
333875;2021-01-11;"segunda-feira";"18:50:00";"RN";304;179;"ANGICOS";"Ultrapassagem Indevida";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;1;0;2;-5,68991677;-36,34715709;"SPRF-RN";"DEL01-RN";"UOP03-DEL01-RN"
333879;2021-01-11;"segunda-feira";"19:10:00";"PR";277;2,1;"PARANAGUA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;0;0;2;3;0;5;-25,5205;-48,5095;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
333885;2021-01-11;"segunda-feira";"17:00:00";"BA";324;520;"FEIRA DE SANTANA";"Condutor deixou de manter distância do veículo da frente";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-12,288959;-38,9134663;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
333891;2021-01-11;"segunda-feira";"17:30:00";"MG";251;492,3;"FRANCISCO SA";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Simples";"Aclive";"Não";2;0;0;1;1;0;1;2;-16,54433804;-43,59543496;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
333895;2021-01-11;"segunda-feira";"20:50:00";"MG";381;525;"BRUMADINHO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;0;0;1;0;1;1;2;-20,16710798;-44,33422398;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
333902;2021-01-11;"segunda-feira";"11:56:00";"SC";280;304;"PORTO UNIAO";"Demais falhas mecânicas ou elétricas";"Eventos atípicos";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;3;-26,27999553;-51,05063229;"SPRF-SC";"DEL06-SC";"UOP04-DEL06-SC"
333908;2021-01-11;"segunda-feira";"18:30:00";"RJ";354;2;"RESENDE";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Simples";"Curva";"Não";3;0;1;0;2;0;1;3;-22,3876;-44,750172;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
333912;2021-01-11;"segunda-feira";"22:40:00";"PR";116;98;"SAO JOSE DOS PINHAIS";"Objeto estático sobre o leito carroçável";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;0;0;1;1;2;-25,51973222;-49,13431573;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
333916;2021-01-11;"segunda-feira";"21:40:00";"BA";242;595;"MUQUEM DE SAO FRANCISCO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;-12,14804771;-43,31365722;"SPRF-BA";"DEL06-BA";"UOP03-DEL06-BA"
333921;2021-01-11;"segunda-feira";"23:40:00";"GO";60;208;"VARJAO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;0;0;4;0;0;2;-16,9243;-49,6642;"SPRF-GO";"DEL01-GO";"UOP02-DEL01-GO"
333923;2021-01-11;"segunda-feira";"22:30:00";"RS";290;316,6;"CACAPAVA DO SUL";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Interseção de Vias;Reta";"Não";3;0;1;0;2;0;1;1;-30,36606229;-53,36265564;"SPRF-RS";"DEL09-RS";"UOP02-DEL09-RS"
333924;2021-01-11;"segunda-feira";"22:15:00";"RJ";116;280,9;"BARRA MANSA";"Manobra de mudança de faixa";"Colisão lateral";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-22,50692725;-44,22211647;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
333925;2021-01-11;"segunda-feira";"22:30:00";"RJ";116;280,9;"BARRA MANSA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";5;0;4;0;1;0;4;4;-22,54134895;-44,19176093;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
333932;2021-01-12;"terça-feira";"02:45:00";"MG";381;860,3;"POUSO ALEGRE";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";3;0;1;0;0;2;1;3;-22,35975221;-45,92895066;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
333933;2021-01-11;"segunda-feira";"22:00:00";"SC";101;301;"LAGUNA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;2;1;4;-28,34625432;-48,73549064;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
333935;2021-01-11;"segunda-feira";"22:30:00";"MG";116;6,4;"DIVISA ALEGRE";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Declive";"Não";2;0;0;0;1;1;0;2;-15,74952994;-41,33072084;"SPRF-BA";"DEL08-BA";"UOP03-DEL08-BA"
333936;2021-01-11;"segunda-feira";"21:30:00";"PI";135;426;"REDENCAO DO GURGUEIA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;1;-9,51154295;-44,74040671;"SPRF-PI";"DEL03-PI";"UOP02-DEL03-PI"
333938;2021-01-12;"terça-feira";"04:10:00";"RN";405;142,3;"SAO FRANCISCO DO OESTE";"Demais falhas mecânicas ou elétricas";"Colisão frontal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;1;1;3;-6,036169;-38,193971;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
333939;2021-01-12;"terça-feira";"03:15:00";"SP";116;547;"BARRA DO TURVO";"Condutor Dormindo";"Tombamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-24,9503414;-48,4394088;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
333940;2021-01-12;"terça-feira";"03:30:00";"MG";50;127,9;"UBERABA";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;2;-19,362828;-48,07942696;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
333941;2021-01-12;"terça-feira";"03:50:00";"RJ";116;257,9;"PIRAI";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Aclive";"Não";3;1;0;0;1;1;0;3;-22,59340909;-44,07165527;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
333943;2021-01-12;"terça-feira";"04:50:00";"MG";381;389,9;"BARAO DE COCAIS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-19,80450098;-43,40766907;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
333949;2021-01-12;"terça-feira";"06:00:00";"ES";101;149;"LINHARES";"Condutor desrespeitou a iluminação vermelha do semáforo";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de Vias";"Sim";3;0;0;1;2;0;1;2;-19,39619083;-40,06435871;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
333953;2021-01-12;"terça-feira";"04:05:00";"PR";277;60;"SAO JOSE DOS PINHAIS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;1;0;2;3;1;6;-25,57289907;-48,99037703;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
333955;2021-01-12;"terça-feira";"07:00:00";"RN";304;264;"SAO PEDRO";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-5,8566823;-35,62992183;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
333956;2021-01-12;"terça-feira";"07:30:00";"SP";116;219,6;"GUARULHOS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Não";5;0;1;0;3;2;1;6;-23,46143954;-46,48885316;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
333961;2021-01-12;"terça-feira";"07:02:00";"SC";101;207,1;"SAO JOSE";"Velocidade Incompatível";"Colisão lateral";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";3;1;0;0;2;0;0;3;-27,600629;-48,62322;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
333973;2021-01-12;"terça-feira";"08:25:00";"RJ";116;267,8;"BARRA MANSA";"Obstrução na via";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";3;0;1;0;1;1;1;3;-22,58964229;-44,10482516;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
333974;2021-01-12;"terça-feira";"07:00:00";"MG";40;123;"JOAO PINHEIRO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-17,67108001;-46,33874601;"SPRF-MG";"DEL14-MG";"UOP01-DEL14-MG"
333977;2021-01-12;"terça-feira";"10:15:00";"PR";277;720,7;"FOZ DO IGUACU";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;1;1;2;3;-25,4872319;-54,50259447;"SPRF-PR";"DEL05-PR";"UOP03-DEL05-PR"
333986;2021-01-12;"terça-feira";"10:30:00";"MG";267;203,8;"BOM JARDIM DE MINAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva;Declive";"Não";1;0;1;0;0;0;1;1;-21,93193766;-44,11060298;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
333988;2021-01-12;"terça-feira";"06:35:00";"MS";158;51,6;"PARANAIBA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-19,38373911;-51,43499208;"SPRF-MS";"DEL08-MS";"UOP01-DEL08-MS"
333990;2021-01-03;"domingo";"11:15:00";"GO";153;516,3;"APARECIDA DE GOIANIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Retorno Regulamentado";"Não";4;0;0;0;3;2;0;5;-16,8504;-49,2473;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
333995;2021-01-12;"terça-feira";"11:00:00";"PI";316;337;"GEMINIANO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";6;0;4;0;2;0;4;2;-7,11059459;-41,23604807;"SPRF-PI";"DEL04-PI";"UOP01-DEL04-PI"
334000;2021-01-12;"terça-feira";"08:25:00";"BA";101;428,2;"MARAU";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";2;1;0;0;0;1;0;2;-14,17252878;-39,3242622;"SPRF-BA";"DEL05-BA";"UOP01-DEL05-BA"
334008;2021-01-12;"terça-feira";"12:00:00";"CE";116;133,5;"PALHANO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-4,70788294;-38,09229587;"SPRF-CE";"DEL03-CE";"UOP01-DEL03-CE"
334009;2021-01-12;"terça-feira";"13:30:00";"RS";285;52,6;"BOM JESUS";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;1;0;0;1;0;0;2;-28,657648;-50,349503;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
334010;2021-01-12;"terça-feira";"13:20:00";"MG";50;148,1;"UBERABA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-19,54676795;-48,03584554;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
334016;2021-01-12;"terça-feira";"12:50:00";"PI";343;254,1;"CAMPO MAIOR";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-4,760148;-42,111641;"SPRF-PI";"DEL01-PI";"UOP03-DEL01-PI"
334027;2021-01-12;"terça-feira";"14:30:00";"MG";116;527,6;"CARATINGA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";4;0;0;0;2;2;0;4;-19,78510701;-42,13445297;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
334034;2021-01-12;"terça-feira";"13:20:00";"MG";153;134,2;"PRATA";"Mal súbito do condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-19,51436207;-48,84030206;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
334035;2021-01-12;"terça-feira";"15:45:00";"MG";251;506;"FRANCISCO SA";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;5;0;1;0;0;1;2;-16,61894941;-43,6887828;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
334042;2021-01-12;"terça-feira";"15:12:00";"PR";277;633,9;"CEU AZUL";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;0;1;0;1;1;1;3;-25,12585236;-53,81903487;"SPRF-PR";"DEL05-PR";"UOP02-DEL05-PR"
334043;2021-01-12;"terça-feira";"11:00:00";"RS";116;508,2;"PELOTAS";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;1;-31,61244045;-52,30464287;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
334059;2021-01-12;"terça-feira";"14:30:00";"MG";50;172,7;"UBERABA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";6;1;0;0;1;5;0;4;-19,75402507;-47,98051917;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
334065;2021-01-12;"terça-feira";"17:50:00";"MS";163;615;"SAO GABRIEL DO OESTE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-19,39850778;-54,56579964;"SPRF-MS";"DEL06-MS";"UOP02-DEL06-MS"
334074;2021-01-12;"terça-feira";"08:20:00";"ES";262;177,3;"IBATIBA";"Curva acentuada";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-20,28062181;-41,64687634;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
