"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
505403;2023-02-16;"quinta-feira";"01:50:00";"BA";242;166;"RAFAEL JAMBEIRO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-12,47953705;-39,74136999;"SPRF-BA";"DEL06-BA";"UOP02-DEL06-BA"
505405;2023-02-16;"quinta-feira";"00:10:00";"RN";304;52,4;"MOSSORO";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-5,26016181;-37,30441867;"SPRF-RN";"DEL04-RN";"UOP01-DEL04-RN"
505406;2023-02-16;"quinta-feira";"07:50:00";"RS";153;577,1;"BAGE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-31,04864214;-53,6780417;"SPRF-RS";"DEL11-RS";"UOP03-DEL11-RS"
505407;2023-02-16;"quinta-feira";"05:30:00";"MG";381;433;"SABARA";"Carga excessiva e/ou mal acondicionada";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-19,79269213;-43,74585386;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
505408;2023-02-16;"quinta-feira";"05:42:00";"MG";365;352;"VARJAO DE MINAS";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-18,34261392;-46,01673413;"SPRF-MG";"DEL10-MG";"UOP01-DEL10-MG"
505410;2023-02-16;"quinta-feira";"05:00:00";"ES";101;407,9;"ITAPEMIRIM";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Simples";"Curva";"Não";2;0;0;0;1;2;0;3;-20,89068697;-41,03879708;"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
505412;2023-02-16;"quinta-feira";"09:45:00";"RS";386;83,6;"LAJEADO DO BUGRE";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;1;0;0;1;0;0;2;-27,725431;-53,235233;"SPRF-RS";"DEL08-RS";"UOP02-DEL08-RS"
505414;2023-02-16;"quinta-feira";"09:20:00";"PB";230;20;"JOAO PESSOA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Viaduto;Reta";"Não";1;0;1;0;0;0;1;1;-7,13816155;-34,85308712;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
505418;2023-01-04;"quarta-feira";"10:40:00";"DF";0;0;"BRASILIA";"Obstrução na via";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Não Informado";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;1;0;0;1;-15,81581596;-47,94698412;"SPRF-DF";"N/A";"N/A"
505421;2023-02-14;"terça-feira";"04:20:00";"SP";153;61;"SAO JOSE DO RIO PRETO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Viaduto;Reta";"Sim";2;0;0;0;2;0;0;2;-20,80296845;-49,35551047;"SPRF-SP";"DEL09-SP";"UOP01-DEL09-SP"
505431;2023-02-16;"quinta-feira";"10:30:00";"MT";163;598;"NOVA MUTUM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";3;0;1;0;1;5;1;7;-13,92549497;-56,09416031;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
505437;2023-02-16;"quinta-feira";"08:30:00";"MG";262;549;"LUZ";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";4;0;0;1;1;2;1;4;-19,72508993;-45,86948395;"SPRF-MG";"DEL08-MG";"UOP02-DEL08-MG"
505438;2023-02-16;"quinta-feira";"13:00:00";"RN";101;108;"PARNAMIRIM";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Viaduto";"Sim";2;0;0;1;1;0;1;2;-5,92825102;-35,26465683;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
505440;2023-01-27;"sexta-feira";"04:30:00";"BA";116;495;"RAFAEL JAMBEIRO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";4;0;1;1;2;0;2;2;-12,56913026;-39,49062787;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
505443;2023-02-16;"quinta-feira";"12:45:00";"PR";369;238,9;"JANDAIA DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Aclive;Curva";"Sim";4;0;3;0;0;1;3;3;-23,65943943;-51,69001882;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
505444;2023-02-16;"quinta-feira";"12:35:00";"PR";376;195;"MARIALVA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Desvio Temporário;Curva";"Não";2;0;0;0;1;1;0;2;-23,50244996;-51,79701805;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
505447;2023-02-16;"quinta-feira";"14:25:00";"BA";116;17,7;"VITORIA DA CONQUISTA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-14,851;-40,8485;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
505452;2023-02-16;"quinta-feira";"10:55:00";"MG";381;521,9;"BRUMADINHO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta;Declive";"Não";2;0;0;0;1;1;0;2;-20,13846621;-44,31715274;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
505454;2023-02-16;"quinta-feira";"14:35:00";"GO";20;3,6;"FORMOSA";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Simples";"Reta;Em Obras;Aclive;Interseção de Vias";"Sim";3;1;0;0;1;3;0;5;-15,567487;-47,320309;"SPRF-DF";"DEL02-DF";"UOP02-DEL02-DF"
505459;2023-02-16;"quinta-feira";"15:30:00";"SC";101;89;"BARRA VELHA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,65175997;-48,68721921;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
505461;2023-02-16;"quinta-feira";"13:55:00";"GO";364;89;"CACHOEIRA ALTA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;2;0;2;2;2;4;-18,509233;-51,067924;"SPRF-GO";"DEL05-GO";"UOP02-DEL05-GO"
505462;2023-02-16;"quinta-feira";"13:45:00";"BA";101;244;"CONCEICAO DO ALMEIDA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Não";8;0;0;0;7;1;0;4;-12,839429;-39,201835;"SPRF-BA";"DEL01-BA";"UOP02-DEL01-BA"
505465;2023-02-16;"quinta-feira";"11:00:00";"MT";364;169;"PEDRA PRETA";"Manobra de mudança de faixa";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";4;0;0;0;3;1;0;3;-16,64771611;-54,40522101;"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
505466;2023-02-16;"quinta-feira";"15:10:00";"MG";459;77,6;"SENADOR JOSE BENTO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-22,15867528;-46,10299587;"SPRF-MG";"DEL09-MG";"UOP01-DEL09-MG"
505471;2023-02-16;"quinta-feira";"16:40:00";"PR";476;164;"ARAUCARIA";"Carga excessiva e/ou mal acondicionada";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";5;0;1;0;3;1;1;3;-25,637207;-49,46769;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
505482;2023-02-07;"terça-feira";"04:50:00";"MG";365;676,8;"MONTE ALEGRE DE MINAS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;1;3;1;5;-18,85288291;-48,78157697;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
505486;2023-02-08;"quarta-feira";"05:20:00";"PR";369;165;"CAMBE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive";"Não";3;0;1;0;1;1;1;3;-23,2964037;-51,3023016;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
505489;2023-01-27;"sexta-feira";"23:15:00";"MG";381;652;"SANTO ANTONIO DO AMPARO";"Problema com o freio";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-20,98384831;-44,94479972;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
505490;2023-02-16;"quinta-feira";"18:00:00";"MS";262;367,1;"CAMPO GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";3;0;1;0;1;2;1;4;-20,47734957;-54,75069718;"SPRF-MS";"DEL01-MS";"UOP03-DEL01-MS"
505497;2023-02-16;"quinta-feira";"19:10:00";"BA";116;423;"FEIRA DE SANTANA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-12,234923;-38,976949;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
505501;2023-02-16;"quinta-feira";"16:35:00";"BA";116;15;"ABARE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;0;0;1;1;0;2;-8,75032701;-39,26178513;"SPRF-PE";"DEL05-PE";"UOP03-DEL05-PE"
505506;2023-02-16;"quinta-feira";"19:40:00";"PR";277;633,5;"CEU AZUL";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;-25,12585236;-53,81903487;"SPRF-PR";"DEL05-PR";"UOP02-DEL05-PR"
505520;2023-02-16;"quinta-feira";"21:00:00";"MG";262;374;"JUATUBA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;0;0;1;1;0;2;-19,96727284;-44,33288566;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
505521;2023-02-16;"quinta-feira";"21:30:00";"RS";116;302;"GUAIBA";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;0;0;1;1;0;2;-30,13970487;-51,35942618;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
505525;2023-02-16;"quinta-feira";"21:20:00";"PR";277;536,2;"IBEMA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";3;0;1;1;1;0;2;2;-25,11310089;-53,00093021;"SPRF-PR";"DEL04-PR";"UOP04-DEL04-PR"
505526;2023-02-16;"quinta-feira";"22:40:00";"MG";381;792;"SAO GONCALO DO SAPUCAI";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;0;1;0;1;1;2;-21,91931581;-45,59934602;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
505529;2023-02-16;"quinta-feira";"22:35:00";"MG";40;528;"CONTAGEM";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Aclive;Reta";"Sim";3;0;1;0;1;1;1;3;-19,90883179;-44,04436577;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
505534;2023-02-16;"quinta-feira";"20:00:00";"MT";163;1030;"PEIXOTO DE AZEVEDO";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;0;1;0;1;1;2;-10,244343;-54,988674;"SPRF-MT";"DEL06-MT";"UOP03-DEL06-MT"
505538;2023-02-16;"quinta-feira";"20:40:00";"MG";381;862,3;"POUSO ALEGRE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta;Declive";"Não";8;0;1;0;6;1;1;4;-22,37453071;-45,93949727;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
505539;2023-02-16;"quinta-feira";"22:08:00";"RS";293;98;"PINHEIRO MACHADO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Reta;Declive";"Não";2;0;1;0;0;1;1;2;-31,61181334;-53,29145414;"SPRF-RS";"DEL11-RS";"UOP03-DEL11-RS"
505540;2023-02-16;"quinta-feira";"23:50:00";"SC";101;357;"SANGAO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias;Viaduto";"Sim";2;0;1;0;0;2;1;3;-28,64208;-49,101824;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
505545;2023-02-16;"quinta-feira";"22:15:00";"BA";407;200;"CALDEIRAO GRANDE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;1;1;3;-11,10446996;-40,07076789;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
505547;2023-02-17;"sexta-feira";"04:10:00";"SP";116;88,1;"PINDAMONHANGABA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-22,93500994;-45,37019403;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
505548;2023-02-17;"sexta-feira";"03:30:00";"SP";116;169;"JACAREI";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-23,307652;-46,045128;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
505551;2023-02-17;"sexta-feira";"05:30:00";"SP";116;429;"REGISTRO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-24,40226511;-47,7383829;"SPRF-SP";"DEL05-SP";"UOP01-DEL05-SP"
505552;2023-02-17;"sexta-feira";"03:40:00";"SP";381;86;"SAO PAULO";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Curva";"Sim";2;0;1;0;0;1;1;2;-23,45930499;-46,57161179;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
505554;2023-02-17;"sexta-feira";"05:40:00";"GO";40;7;"VALPARAISO DE GOIAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Sem Vítimas";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";4;0;0;0;3;1;0;3;-16,108482;-47,972524;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
505556;2023-02-17;"sexta-feira";"06:30:00";"MG";50;175;"UBERABA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-19,77880359;-47,9695118;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
505559;2023-02-17;"sexta-feira";"06:20:00";"MG";116;758,5;"LEOPOLDINA";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva;Declive";"Sim";2;0;0;1;1;0;1;2;-21,50514377;-42,6084137;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
505560;2023-02-17;"sexta-feira";"06:40:00";"SP";116;221;"GUARULHOS";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Aclive;Reta";"Sim";2;1;0;0;1;0;0;2;-23,46802395;-46,50704901;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
505563;2023-02-17;"sexta-feira";"02:30:00";"MG";381;728,5;"CARMO DA CACHOEIRA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;1;0;0;1;1;2;-21,52361199;-45,22481701;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
505570;2023-02-17;"sexta-feira";"05:25:00";"RJ";393;175,9;"TRES RIOS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;3;0;1;2;3;5;-22,12309905;-43,20363803;"SPRF-RJ";"DEL05-RJ";"UOP03-DEL05-RJ"
505579;2023-02-17;"sexta-feira";"07:29:00";"PR";277;124,5;"CAMPO LARGO";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Dupla";"Aclive;Reta";"Não";4;0;2;0;1;1;2;3;-25,4472505;-49,47885404;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
505580;2023-02-17;"sexta-feira";"06:05:00";"MT";158;581;"AGUA BOA";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Simples";"Curva";"Não";2;0;0;0;1;3;0;4;-14,15617199;-52,19727591;"SPRF-MT";"DEL07-MT";"UOP02-DEL07-MT"
505590;2023-02-17;"sexta-feira";"07:30:00";"MA";230;405,4;"BALSAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-7,52133442;-46,04968976;"SPRF-MA";"DEL05-MA";"UOP01-DEL05-MA"
505594;2023-02-17;"sexta-feira";"08:30:00";"CE";116;3;"FORTALEZA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Viaduto;Curva";"Não";5;0;2;0;2;1;2;4;-3,77866493;-38,51490171;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
505596;2023-01-16;"segunda-feira";"19:30:00";"MT";163;561;"DIAMANTINO";"Chuva";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Declive;Reta";"Não";2;0;0;1;0;2;1;3;-14,23218537;-56,11056372;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
505600;2023-02-17;"sexta-feira";"08:20:00";"MG";40;587;"ITABIRITO";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Aclive";"Não";3;0;0;1;1;3;1;5;-20,34989209;-43,91785741;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
505604;2023-02-17;"sexta-feira";"09:00:00";"PR";373;199,8;"IPIRANGA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Interseção de Vias";"Não";3;0;0;0;2;2;0;4;-25,08427259;-50,40849951;"SPRF-PR";"DEL03-PR";"UOP01-DEL03-PR"
505607;2023-02-17;"sexta-feira";"06:30:00";"MG";116;527;"CARATINGA";"Demais falhas na via";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;1;1;0;2;-19,78510701;-42,13445297;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
505609;2023-02-17;"sexta-feira";"10:30:00";"ES";101;267,9;"SERRA";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva";"Sim";4;1;0;0;1;3;0;5;-20,19930999;-40,26884609;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
505612;2023-02-17;"sexta-feira";"10:50:00";"RS";116;494,8;"PELOTAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Não";2;0;0;0;2;0;0;2;-31,50397411;-52,2203438;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
505618;2023-02-17;"sexta-feira";"06:45:00";"SC";116;82;"MONTE CASTELO";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Chuva";"Simples";"Reta;Declive";"Não";4;0;2;0;0;2;2;3;-26,57442903;-50,22178476;"SPRF-SC";"DEL06-SC";"UOP02-DEL06-SC"
505625;2023-02-17;"sexta-feira";"11:35:00";"MG";116;766;"LEOPOLDINA";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Não";3;0;1;0;1;1;1;3;-21,5197389;-42,6491103;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
505628;2023-02-17;"sexta-feira";"11:43:00";"GO";153;111,8;"SANTA TEREZA DE GOIAS";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta;Declive";"Não";2;0;0;1;1;0;1;2;-13,75505901;-49,02889252;"SPRF-GO";"DEL07-GO";"UOP01-DEL07-GO"
505631;2023-02-17;"sexta-feira";"12:00:00";"RN";304;299,9;"MACAIBA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;0;2;2;1;2;3;-5,87095859;-35,32359587;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
505636;2023-02-17;"sexta-feira";"12:00:00";"PR";116;93;"SAO JOSE DOS PINHAIS";"Ausência de sinalização";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";3;0;1;0;1;2;1;4;-25,48227693;-49,10588805;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
505644;2023-02-17;"sexta-feira";"12:20:00";"GO";452;74;"MAURILANDIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Simples";"Reta;Aclive";"Não";2;1;1;0;0;0;1;2;-18,04286599;-50,266527;"SPRF-GO";"DEL04-GO";"UOP01-DEL04-GO"
505648;2023-02-17;"sexta-feira";"12:50:00";"SC";101;204,9;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";3;1;0;0;1;2;0;4;-27,57413014;-48,61363083;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
505651;2023-02-17;"sexta-feira";"10:00:00";"PE";428;161,6;"PETROLINA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;0;0;1;1;0;2;-9,15495406;-40,3615739;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
505657;2023-02-17;"sexta-feira";"14:30:00";"PA";316;55;"CASTANHAL";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-1,30561339;-47,99919919;"SPRF-PA";"DEL01-PA";"UOP01-DEL01-PA"
505659;2023-02-17;"sexta-feira";"14:00:00";"PR";369;157,5;"LONDRINA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Aclive;Curva";"Sim";3;0;1;0;1;1;1;3;-23,2854292;-51,2277726;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
505663;2023-02-17;"sexta-feira";"15:21:00";"DF";40;7,8;"BRASILIA";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;2;1;1;4;-16,038666;-47,979691;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
505674;2023-02-17;"sexta-feira";"15:20:00";"RJ";40;122;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";5;0;1;0;3;1;1;3;-22,79083113;-43,28611569;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
